,Date,vix
562,2018-01-04,14.32289537533093
563,2018-01-05,14.070197180393315
564,2018-01-08,14.74366642608639
565,2018-01-09,13.997391130588655
566,2018-01-10,14.214744539496321
567,2018-01-11,14.562013312176859
568,2018-01-12,14.28389790596731
569,2018-01-15,15.532949700601021
570,2018-01-16,16.08145129170058
571,2018-01-17,15.484291240896333
572,2018-01-18,18.516794058399384
573,2018-01-19,18.6134297496473
574,2018-01-22,18.697684195514494
575,2018-01-23,19.442940177020766
576,2018-01-24,21.244641007455613
577,2018-01-25,18.525292844393242
578,2018-01-26,16.931076665205584
579,2018-01-29,18.505805661665505
580,2018-01-30,16.109185991840004
581,2018-01-31,17.174068210668484
582,2018-02-01,16.789177432519413
583,2018-02-02,17.048450658212563
584,2018-02-05,18.580235102215806
585,2018-02-06,22.288745348993725
586,2018-02-07,24.280262839346545
587,2018-02-08,25.929435440442578
588,2018-02-09,34.8627996175781
589,2018-02-12,29.397077021802147
590,2018-02-13,28.465341856398645
591,2018-02-14,28.102490058661484
592,2018-03-01,23.930051414231272
593,2018-03-02,23.756715613079038
594,2018-03-05,22.335260763817544
595,2018-03-06,21.075007599096494
596,2018-03-07,22.00912080366125
597,2018-03-08,21.086250894482657
598,2018-03-09,20.533660081581463
599,2018-03-12,21.422393062714143
600,2018-03-13,21.850032857983848
601,2018-03-14,21.084927123683475
602,2018-03-15,20.524239903682673
603,2018-03-16,20.86391131732036
604,2018-03-19,21.045285905080675
605,2018-03-20,20.91060920429654
606,2018-03-29,25.083411221571573
607,2018-03-30,25.03248817758699
608,2018-04-02,24.80193575804676
609,2018-04-03,24.7136368841589
610,2018-04-04,24.45883840744772
611,2018-04-09,24.99040725523117
612,2018-04-10,23.46237489583324
613,2018-04-11,23.956746414715536
614,2018-04-12,24.385824176875847
615,2018-04-13,24.66905907477688
616,2018-04-16,25.548774543715446
617,2018-04-17,25.651934738876353
618,2018-04-18,25.170173250677713
619,2018-04-19,23.550949907490338
620,2018-04-20,22.74963799374527
621,2018-04-23,22.860074176533377
622,2018-04-24,23.10799232571643
623,2018-04-25,22.79200568364427
624,2018-04-26,22.959722461038332
625,2018-04-27,23.76825938821018
626,2018-05-02,25.434922736146792
627,2018-05-03,25.632239025717325
628,2018-05-04,25.953226435245853
629,2018-05-07,25.64909313665592
630,2018-05-08,24.60236399695371
631,2018-05-09,24.071719246620997
632,2018-05-10,22.68365627306035
633,2018-05-11,22.255398477891635
634,2018-05-14,20.891521693559344
635,2018-05-15,19.9301213479065
636,2018-05-24,18.241515897602167
637,2018-05-25,18.122963266882035
638,2018-05-28,18.14294633615548
639,2018-05-29,18.586170762684535
640,2018-05-30,21.5225395063705
641,2018-05-31,20.312033343747157
642,2018-06-04,19.394921179744934
643,2018-06-05,19.15426779444743
644,2018-06-06,18.7710877603256
645,2018-06-07,18.17073131592176
646,2018-06-08,19.452278023101794
647,2018-06-11,20.134170365026915
648,2018-06-12,19.036466417240803
649,2018-06-13,19.38764577500257
650,2018-06-14,19.792255653339687
651,2018-06-15,20.24581768437648
652,2018-06-19,23.948466405217307
653,2018-06-28,23.568345372580648
654,2018-06-29,21.838908875735584
655,2018-07-02,25.5558621943837
656,2018-07-03,26.34115141615138
657,2018-07-04,26.946736117607855
658,2018-07-05,27.26913012329967
659,2018-07-06,26.236159804652466
660,2018-07-09,23.627513009665037
661,2018-07-10,23.540128207162503
662,2018-07-11,25.61264992809394
663,2018-07-12,24.065511017073554
664,2018-07-13,23.84346187575544
665,2018-07-16,23.674876509864472
666,2018-07-17,23.22319514411149
667,2018-07-18,22.372810896074142
668,2018-07-19,21.48329660204905
669,2018-07-20,21.25565121128973
670,2018-07-23,22.510954123498166
671,2018-07-24,23.781331605655826
672,2018-07-25,24.019464129273764
673,2018-07-26,23.191920146082435
674,2018-07-27,22.136479171516076
675,2018-07-30,22.50925776780481
676,2018-07-31,22.418397855329584
677,2018-08-01,24.183167530801562
678,2018-08-02,25.172706405397545
679,2018-08-03,25.254963894255262
680,2018-08-06,26.059504632834667
681,2018-08-07,25.567808134754838
682,2018-08-08,25.80367161120333
683,2018-08-09,25.726285013600826
684,2018-08-10,24.955181832698347
685,2018-08-13,25.697391108343382
686,2018-08-14,25.576479271438618
687,2018-08-23,23.120219059458083
688,2018-08-24,22.759409382903407
689,2018-08-27,22.3604855277557
690,2018-08-28,22.42140844388489
691,2018-08-29,22.776724616681513
692,2018-08-30,22.964905917823035
693,2018-08-31,22.75142297789055
694,2018-09-03,23.308739732538132
695,2018-09-04,22.517081900646787
696,2018-09-05,23.74461276702086
697,2018-09-06,24.006244645745888
698,2018-09-07,23.886142126680046
699,2018-09-10,24.763405583222752
700,2018-09-11,24.29199550837976
701,2018-09-12,24.219976202677092
702,2018-09-13,23.41889567459686
703,2018-09-14,21.941026224587905
704,2018-09-17,21.282021259881585
705,2018-09-18,20.679949658785425
706,2018-09-27,20.851784389175315
707,2018-09-28,21.1846368885463
708,2018-10-08,23.325358050852884
709,2018-10-09,23.429265932049844
710,2018-10-10,23.401379143624144
711,2018-10-11,25.792171307256144
712,2018-10-12,26.188870457656854
713,2018-10-15,27.22937347284474
714,2018-10-16,26.81293737106581
715,2018-10-17,26.940947523924503
716,2018-10-18,28.726587321041652
717,2018-10-19,27.24237306179631
718,2018-10-22,27.053131987574076
719,2018-10-23,28.536372133665715
720,2018-10-24,28.48067769842096
721,2018-10-25,29.57022163414052
722,2018-10-26,30.50869681243996
723,2018-10-29,31.992720463424046
724,2018-10-30,32.10432810041798
725,2018-10-31,31.396128570076385
726,2018-11-01,30.33926061679482
727,2018-11-02,28.769828116521413
728,2018-11-05,30.553340366773895
729,2018-11-06,31.29354019410171
730,2018-11-07,31.327414919077356
731,2018-11-08,30.815784813205198
732,2018-11-09,31.13135484277374
733,2018-11-12,31.814392316779056
734,2018-11-13,31.029545799713855
735,2018-11-14,30.51195746821726
736,2018-11-15,29.80217641389099
737,2018-11-16,29.1186295523067
738,2018-11-19,28.506121695122033
739,2018-11-20,27.677404107957166
740,2018-11-29,24.11513556249136
741,2018-12-03,22.705914882858416
742,2018-12-04,20.978305557873934
743,2018-12-05,21.026944294807514
744,2018-12-06,20.976268125003916
745,2018-12-07,19.653693851905835
746,2018-12-10,20.457806977263168
747,2018-12-11,20.319495441062443
748,2018-12-12,19.945378949502928
749,2018-12-13,19.50247228572547
750,2018-12-14,19.224369799269596
751,2018-12-17,20.162420262510373
752,2018-12-18,20.841301734311532
753,2018-12-27,22.969231453476755
754,2018-12-28,22.72289515232857
755,2019-01-02,22.497990993903677
756,2019-01-03,22.188307859054525
757,2019-01-04,21.46718882023385
758,2019-01-07,21.88936444483844
759,2019-01-08,20.917154012633418
