"SgnDate","Term","Shibor"
"2019-05-17","90天","2.90000"
"2019-05-17","7天","2.58900"
"2019-05-17","9个月","3.05000"
"2019-05-17","30天","2.70500"
"2019-05-17","14天","2.49400"
"2019-05-20","1天","2.58450"
"2019-05-20","1年","3.16700"
"2019-05-20","90天","2.90000"
"2019-05-20","9个月","3.05100"
"2019-05-20","14天","2.68900"
"2019-05-20","30天","2.71700"
"2019-05-20","6个月","2.95000"
"2019-05-20","7天","2.67800"
"2019-05-21","1天","2.75000"
"2019-05-21","1年","3.17700"
"2019-05-21","90天","2.90000"
"2019-05-21","7天","2.69900"
"2019-05-21","9个月","3.05600"
"2019-05-21","14天","2.78400"
"2019-05-21","30天","2.75600"
"2019-05-21","6个月","2.95000"
"2019-05-22","1年","3.18500"
"2019-05-22","1天","2.62300"
"2019-05-22","14天","2.80900"
"2019-05-22","30天","2.77000"
"2019-05-22","90天","2.90300"
"2019-05-22","6个月","2.95000"
"2019-05-22","7天","2.69000"
"2019-05-22","9个月","3.06000"
"2019-05-23","1天","2.58400"
"2019-05-23","1年","3.19000"
"2019-05-23","6个月","2.95100"
"2019-05-23","90天","2.90100"
"2019-05-23","7天","2.64800"
"2019-05-23","9个月","3.06300"
"2019-05-23","30天","2.78400"
"2019-05-23","14天","2.75700"
"2019-05-24","1天","2.34200"
"2019-05-24","1年","3.19800"
"2019-05-24","90天","2.90200"
"2019-05-24","9个月","3.07600"
"2019-05-24","14天","2.75700"
"2019-05-24","30天","2.77900"
"2019-05-24","6个月","2.95300"
"2019-05-24","7天","2.59200"
"2019-05-27","1天","2.66600"
"2019-05-27","1年","3.20200"
"2019-05-27","90天","2.90400"
"2019-05-27","7天","2.71100"
"2019-05-27","9个月","3.09300"
"2019-05-27","14天","2.80300"
"2019-05-27","30天","2.79200"
"2019-05-27","6个月","2.95600"
"2019-05-28","1年","3.20500"
"2019-05-28","1天","2.76000"
"2019-05-28","14天","2.95500"
"2019-05-28","30天","2.81600"
"2019-05-28","90天","2.91500"
"2019-05-28","6个月","2.96500"
"2019-05-28","7天","2.82300"
"2019-05-28","9个月","3.10500"
"2019-05-29","1天","2.49100"
"2019-05-29","1年","3.20600"
"2019-05-29","7天","2.78500"
"2019-05-29","90天","2.91700"
"2019-05-29","14天","2.98100"
"2019-05-29","9个月","3.10800"
"2019-05-29","30天","2.81800"
"2019-05-29","6个月","2.96600"
"2019-05-30","1年","3.20500"
"2019-05-30","1天","2.06700"
"2019-05-30","14天","2.90000"
"2019-05-30","30天","2.81300"
"2019-05-30","6个月","2.96400"
"2019-05-30","9个月","3.11000"
"2019-05-30","7天","2.66500"
"2019-05-30","90天","2.91600"
"2019-05-31","1天","2.19400"
"2019-05-31","1年","3.20600"
"2019-05-31","6个月","2.96300"
"2019-05-31","90天","2.91200"
"2019-05-31","9个月","3.11000"
"2019-05-31","7天","2.65000"
"2019-05-31","30天","2.81600"
"2019-05-31","14天","2.80100"
"2019-06-03","1天","2.00300"
"2019-06-03","1年","3.20800"
"2019-06-03","14天","2.57100"
"2019-06-03","90天","2.90400"
"2019-06-03","30天","2.80900"
"2019-06-03","6个月","2.95700"
"2019-06-03","9个月","3.10700"
"2019-06-03","7天","2.55300"
"2019-06-04","1天","1.73800"
"2019-06-04","1年","3.20800"
"2019-06-04","7天","2.39900"
"2019-06-04","90天","2.90200"
"2019-06-04","14天","2.41400"
"2019-06-04","9个月","3.10800"
"2019-06-04","30天","2.82100"
"2019-06-04","6个月","2.95300"
"2019-06-05","1年","3.20900"
"2019-06-05","1天","1.59300"
"2019-06-05","14天","2.38300"
"2019-06-05","30天","2.83200"
"2019-06-05","6个月","2.95200"
"2019-06-05","9个月","3.11000"
"2019-06-05","7天","2.47200"
"2019-06-05","90天","2.91600"
"2019-06-06","1天","1.52100"
"2019-06-06","1年","3.21200"
"2019-06-06","6个月","2.95300"
"2019-06-06","90天","2.92400"
"2019-06-06","9个月","3.11100"
"2019-06-06","7天","2.57200"
"2019-06-06","30天","2.84100"
"2019-06-06","14天","2.37800"
"2019-06-10","1天","1.84800"
"2019-06-10","1年","3.21500"
"2019-06-10","14天","2.40400"
"2019-06-10","90天","2.93200"
"2019-06-10","30天","2.85300"
"2019-06-10","6个月","2.95800"
"2019-06-10","9个月","3.11600"
"2019-06-10","7天","2.60400"
"2019-06-11","6个月","2.97300"
"2019-06-11","7天","2.58900"
"2019-06-11","90天","2.94000"
"2019-06-11","9个月","3.11500"
"2019-06-11","1天","2.05300"
"2019-06-11","1年","3.21300"
"2019-06-11","14天","2.42800"
"2019-06-11","30天","2.85900"
"2019-06-12","7天","2.56400"
"2019-06-12","1天","1.93900"
"2019-06-12","1年","3.21700"
"2019-06-12","6个月","2.97600"
"2019-06-12","30天","2.86500"
"2019-06-12","90天","2.94300"
"2019-06-12","14天","2.43900"
"2019-06-12","9个月","3.11600"
"2019-06-13","6个月","2.98200"
"2019-06-13","7天","2.58300"
"2019-06-13","9个月","3.11900"
"2019-06-13","14天","2.44000"
"2019-06-13","1年","3.22000"
"2019-06-13","90天","2.94400"
"2019-06-13","1天","1.92400"
"2019-06-13","30天","2.87800"
"2019-06-14","6个月","2.98600"
"2019-06-14","7天","2.56500"
"2019-06-14","1天","1.72300"
"2019-06-14","14天","2.45400"
"2019-06-14","1年","3.22500"
"2019-06-14","30天","2.89800"
"2019-06-14","90天","2.94700"
"2019-06-14","9个月","3.12000"
"2019-06-17","6个月","2.99100"
"2019-06-17","7天","2.49100"
"2019-06-17","1天","1.80100"
"2019-06-17","1年","3.22800"
"2019-06-17","30天","2.89800"
"2019-06-17","90天","2.94700"
"2019-06-17","9个月","3.12100"
"2019-06-17","14天","2.66900"
"2019-06-18","7天","2.39900"
"2019-06-18","1天","1.60100"
"2019-06-18","14天","2.72200"
"2019-06-18","1年","3.23100"
"2019-06-18","6个月","2.98000"
"2019-06-18","30天","2.89700"
"2019-06-18","90天","2.94300"
"2019-06-18","9个月","3.12200"
"2019-06-19","6个月","2.96700"
"2019-06-19","7天","2.38600"
"2019-06-19","9个月","3.12200"
"2019-06-19","90天","2.92900"
"2019-06-19","1天","1.44700"
"2019-06-19","30天","2.89100"
"2019-06-19","14天","2.78700"
"2019-06-19","1年","3.21800"
"2019-06-20","6个月","2.95800"
"2019-06-20","7天","2.44800"
"2019-06-20","1天","1.25300"
"2019-06-20","14天","2.85900"
"2019-06-20","1年","3.20700"
"2019-06-20","30天","2.87600"
"2019-06-20","90天","2.91100"
"2019-06-20","9个月","3.11500"
"2019-06-21","6个月","2.93800"
"2019-06-21","7天","2.41600"
"2019-06-21","1天","1.11200"
"2019-06-21","1年","3.19000"
"2019-06-21","30天","2.85200"
"2019-06-21","90天","2.89500"
"2019-06-21","9个月","3.11200"
"2019-06-21","14天","2.80700"
"2019-06-24","7天","2.32600"
"2019-06-24","1天","1.00000"
"2019-06-24","14天","2.76200"
"2019-06-24","1年","3.17000"
"2019-06-24","6个月","2.90600"
"2019-06-24","30天","2.80500"
"2019-06-24","90天","2.85900"
"2019-06-24","9个月","3.09300"
"2019-06-25","6个月","2.87800"
"2019-06-25","7天","2.46600"
"2019-06-25","9个月","3.07500"
"2019-06-25","90天","2.80900"
"2019-06-25","1天","1.02300"
"2019-06-25","30天","2.76000"
"2019-06-25","14天","2.71100"
"2019-06-25","1年","3.13800"
"2019-06-26","6个月","2.84700"
"2019-06-26","7天","2.41700"
"2019-06-26","1天","0.99100"
"2019-06-26","14天","2.62600"
"2019-06-26","1年","3.11200"
"2019-06-26","30天","2.73100"
"2019-06-26","90天","2.75800"
"2019-06-26","9个月","3.05900"
"2019-06-27","6个月","2.82400"
"2019-06-27","7天","2.61000"
"2019-06-27","1天","0.96150"
"2019-06-27","1年","3.10500"
"2019-06-27","30天","2.70300"
"2019-06-27","90天","2.72200"
"2019-06-27","9个月","3.05000"
"2019-06-27","14天","2.57100"
"2019-06-28","1天","1.37050"
"2019-06-28","14天","2.59100"
"2019-06-28","1年","3.10300"
"2019-06-28","6个月","2.80300"
"2019-06-28","7天","2.60400"
"2019-06-28","30天","2.68400"
"2019-06-28","90天","2.70800"
"2019-06-28","9个月","3.04700"
"2019-07-01","6个月","2.77900"
"2019-07-01","7天","2.31900"
"2019-07-01","1天","1.06500"
"2019-07-01","30天","2.60300"
"2019-07-01","90天","2.68100"
"2019-07-01","9个月","3.04200"
"2019-07-01","1年","3.09900"
"2019-07-01","14天","2.36400"
"2019-07-02","7天","2.03200"
"2019-07-02","14天","2.19800"
"2019-07-02","1天","0.91400"
"2019-07-02","6个月","2.76000"
"2019-07-02","1年","3.09600"
"2019-07-02","30天","2.53400"
"2019-07-02","90天","2.65700"
"2019-07-02","9个月","3.03900"
"2019-07-03","6个月","2.75100"
"2019-07-03","7天","2.14500"
"2019-07-03","9个月","3.03600"
"2019-07-03","90天","2.64100"
"2019-07-03","30天","2.49200"
"2019-07-03","1年","3.09600"
"2019-07-03","14天","2.09500"
"2019-07-03","1天","0.87700"
"2019-07-04","6个月","2.73300"
"2019-07-04","7天","2.13900"
"2019-07-04","1天","0.84400"
"2019-07-04","30天","2.46500"
"2019-07-04","1年","3.09400"
"2019-07-04","14天","2.05900"
"2019-07-04","90天","2.62700"
"2019-07-04","9个月","3.03200"
"2019-07-05","6个月","2.71200"
"2019-07-05","7天","2.27100"
"2019-07-05","1天","1.05500"
"2019-07-05","30天","2.46300"
"2019-07-05","90天","2.60600"
"2019-07-05","9个月","3.02400"
"2019-07-05","1年","3.08400"
"2019-07-05","14天","2.06600"
"2019-07-08","7天","2.44900"
"2019-07-08","14天","2.10800"
"2019-07-08","1天","1.44500"
"2019-07-08","6个月","2.70700"
"2019-07-08","1年","3.08600"
"2019-07-08","30天","2.46700"
"2019-07-08","90天","2.60300"
"2019-07-08","9个月","3.02200"
"2019-07-09","6个月","2.70200"
"2019-07-09","7天","2.54000"
"2019-07-09","9个月","3.01900"
"2019-07-09","90天","2.60100"
"2019-07-09","30天","2.48400"
"2019-07-09","1年","3.08700"
"2019-07-09","14天","2.37400"
"2019-07-09","1天","1.77300"
"2019-07-10","9个月","3.01700"
"2019-07-10","6个月","2.70000"
"2019-07-10","7天","2.54300"
"2019-07-10","1天","1.81400"
"2019-07-10","30天","2.48600"
"2019-07-10","1年","3.08900"
"2019-07-10","14天","2.34800"
"2019-07-10","90天","2.60000"
"2019-07-11","9个月","3.01500"
"2019-07-11","14天","2.32000"
"2019-07-11","7天","2.49700"
"2019-07-11","6个月","2.70000"
"2019-07-11","90天","2.60000"
"2019-07-11","1天","1.99800"
"2019-07-11","1年","3.08800"
"2019-07-11","30天","2.48300"
"2019-07-12","14天","2.37800"
"2019-07-12","6个月","2.70000"
"2019-07-12","7天","2.55900"
"2019-07-12","1天","2.23500"
"2019-07-12","1年","3.09100"
"2019-07-12","30天","2.48700"
"2019-07-12","9个月","3.01500"
"2019-07-12","90天","2.60000"
"2019-07-15","14天","2.63800"
"2019-07-15","9个月","3.01800"
"2019-07-15","1天","2.61750"
"2019-07-15","6个月","2.70000"
"2019-07-15","90天","2.60000"
"2019-07-15","1年","3.09300"
"2019-07-15","30天","2.49800"
"2019-07-15","7天","2.66900"
"2019-07-16","9个月","3.01800"
"2019-07-16","14天","2.88000"
"2019-07-16","1年","3.09600"
"2019-07-16","6个月","2.70200"
"2019-07-16","30天","2.53200"
"2019-07-16","7天","2.72400"
"2019-07-16","90天","2.60900"
"2019-07-16","1天","2.72500"
"2019-07-17","9个月","3.01800"
"2019-07-17","14天","2.89400"
"2019-07-17","6个月","2.70400"
"2019-07-17","7天","2.73400"
"2019-07-17","90天","2.61300"
"2019-07-17","1天","2.71100"
"2019-07-17","1年","3.09900"
"2019-07-17","30天","2.55700"
"2019-07-18","14天","2.95100"
"2019-07-18","6个月","2.70400"
"2019-07-18","30天","2.57700"
"2019-07-18","7天","2.74800"
"2019-07-18","9个月","3.01800"
"2019-07-18","90天","2.62300"
"2019-07-18","1天","2.77200"
"2019-07-18","1年","3.10100"
"2019-07-19","14天","2.98900"
"2019-07-19","9个月","3.01800"
"2019-07-19","1天","2.82700"
"2019-07-19","6个月","2.70500"
"2019-07-19","90天","2.63100"
"2019-07-19","1年","3.10100"
"2019-07-19","30天","2.59100"
"2019-07-19","7天","2.75300"
"2019-07-22","9个月","3.01800"
"2019-07-22","14天","2.88500"
"2019-07-22","1年","3.10000"
"2019-07-22","6个月","2.70400"
"2019-07-22","30天","2.59200"
"2019-07-22","7天","2.69200"
"2019-07-22","90天","2.62800"
"2019-07-22","1天","2.66980"
"2019-07-23","9个月","3.01700"
"2019-07-23","14天","2.76500"
"2019-07-23","6个月","2.70300"
"2019-07-23","7天","2.63400"
"2019-07-23","90天","2.62800"
"2019-07-23","1天","2.56200"
"2019-07-23","1年","3.09700"
"2019-07-23","30天","2.59100"
"2019-07-24","14天","2.63100"
"2019-07-24","6个月","2.70300"
"2019-07-24","30天","2.59000"
"2019-07-24","7天","2.56100"
"2019-07-24","9个月","3.01600"
"2019-07-24","90天","2.62500"
"2019-07-24","1天","2.48100"
"2019-07-24","1年","3.09600"
"2019-07-25","14天","2.66300"
"2019-07-25","9个月","3.01500"
"2019-07-25","1天","2.62800"
"2019-07-25","6个月","2.70400"
"2019-07-25","90天","2.62500"
"2019-07-25","1年","3.09600"
"2019-07-25","30天","2.59400"
"2019-07-25","7天","2.64200"
"2019-07-26","9个月","3.01600"
"2019-07-26","14天","2.68800"
"2019-07-26","1年","3.09600"
"2019-07-26","6个月","2.70400"
"2019-07-26","30天","2.59700"
"2019-07-26","7天","2.64700"
"2019-07-26","90天","2.62900"
"2019-07-26","1天","2.63600"
"2019-07-29","14天","2.69000"
"2019-07-29","6个月","2.70600"
"2019-07-29","7天","2.65700"
"2019-07-29","1天","2.62900"
"2019-07-29","1年","3.09800"
"2019-07-29","30天","2.60000"
"2019-07-29","9个月","3.01600"
"2019-07-29","90天","2.63100"
"2019-07-30","14天","2.71000"
"2019-07-30","9个月","3.01700"
"2019-07-30","1天","2.62100"
"2019-07-30","90天","2.63600"
"2019-07-30","1年","3.09800"
"2019-07-30","7天","2.66300"
"2019-07-30","30天","2.60200"
"2019-07-30","6个月","2.70800"
"2019-07-31","9个月","3.01700"
"2019-07-31","14天","2.70400"
"2019-07-31","1年","3.09800"
"2019-07-31","6个月","2.70800"
"2019-07-31","90天","2.64400"
"2019-07-31","7天","2.67300"
"2019-07-31","30天","2.60600"
"2019-07-31","1天","2.64200"
"2019-08-01","9个月","3.01600"
"2019-08-01","14天","2.59000"
"2019-08-01","6个月","2.70800"
"2019-08-01","90天","2.64600"
"2019-08-01","1天","2.63400"
"2019-08-01","1年","3.09600"
"2019-08-01","7天","2.63800"
"2019-08-01","30天","2.60000"
"2019-08-02","14天","2.59900"
"2019-08-02","30天","2.60000"
"2019-08-02","6个月","2.70700"
"2019-08-02","9个月","3.01800"
"2019-08-02","7天","2.64700"
"2019-08-02","90天","2.64900"
"2019-08-02","1天","2.63400"
"2019-08-02","1年","3.09600"
"2019-08-05","14天","2.51700"
"2019-08-05","9个月","3.01500"
"2019-08-05","1天","2.54400"
"2019-08-05","90天","2.64600"
"2019-08-05","1年","3.09400"
"2019-08-05","7天","2.61900"
"2019-08-05","30天","2.59400"
"2019-08-05","6个月","2.70600"
"2019-08-06","9个月","3.01000"
"2019-08-06","14天","2.48600"
"2019-08-06","1年","3.08700"
"2019-08-06","6个月","2.70300"
"2019-08-06","90天","2.63500"
"2019-08-06","7天","2.49400"
"2019-08-06","30天","2.58400"
"2019-08-06","1天","2.26100"
"2019-08-07","9个月","3.00500"
"2019-08-07","14天","2.43300"
"2019-08-07","6个月","2.70100"
"2019-08-07","90天","2.62300"
"2019-08-07","1天","2.22000"
"2019-08-07","1年","3.08300"
"2019-08-07","7天","2.52000"
"2019-08-07","30天","2.56400"
"2019-08-08","14天","2.43800"
"2019-08-08","30天","2.56200"
"2019-08-08","6个月","2.70100"
"2019-08-08","9个月","3.00400"
"2019-08-08","7天","2.57800"
"2019-08-08","90天","2.61800"
"2019-08-08","1天","2.50000"
"2019-08-08","1年","3.08050"
"2019-08-09","9个月","3.00200"
"2019-08-09","1年","3.07850"
"2019-08-09","90天","2.61800"
"2019-08-09","30天","2.57100"
"2019-08-09","7天","2.64400"
"2019-08-09","6个月","2.70600"
"2019-08-09","14天","2.51200"
"2019-08-09","1天","2.59600"
"2019-08-12","1年","3.07550"
"2019-08-12","30天","2.58800"
"2019-08-12","9个月","3.00100"
"2019-08-12","14天","2.63700"
"2019-08-12","1天","2.62900"
"2019-08-12","6个月","2.71000"
"2019-08-12","7天","2.65600"
"2019-08-12","90天","2.62500"
"2019-08-13","14天","2.77200"
"2019-08-13","1年","3.07850"
"2019-08-13","30天","2.61300"
"2019-08-13","9个月","3.00100"
"2019-08-13","1天","2.66700"
"2019-08-13","6个月","2.71300"
"2019-08-13","7天","2.70300"
"2019-08-13","90天","2.64400"
"2019-08-14","1年","3.08300"
"2019-08-14","30天","2.63600"
"2019-08-14","9个月","3.00100"
"2019-08-14","90天","2.65600"
"2019-08-14","14天","2.80300"
"2019-08-14","1天","2.68900"
"2019-08-14","6个月","2.72000"
"2019-08-14","7天","2.69500"
"2019-08-15","30天","2.64900"
"2019-08-15","14天","2.77200"
"2019-08-15","1年","3.08250"
"2019-08-15","1天","2.65900"
"2019-08-15","6个月","2.72600"
"2019-08-15","9个月","2.99700"
"2019-08-15","7天","2.67800"
"2019-08-15","90天","2.66100"
"2019-08-16","1年","3.07750"
"2019-08-16","30天","2.65300"
"2019-08-16","7天","2.67300"
"2019-08-16","9个月","2.99600"
"2019-08-16","90天","2.66600"
"2019-08-16","6个月","2.72800"
"2019-08-16","1天","2.66500"
"2019-08-16","14天","2.77600"
"2019-08-19","1年","3.07400"
"2019-08-19","30天","2.65600"
"2019-08-19","9个月","2.99800"
"2019-08-19","14天","2.77300"
"2019-08-19","1天","2.66600"
"2019-08-19","6个月","2.72900"
"2019-08-19","7天","2.67200"
"2019-08-19","90天","2.66900"
"2019-08-20","1年","3.06800"
"2019-08-20","30天","2.65600"
"2019-08-20","9个月","2.99900"
"2019-08-20","90天","2.67100"
"2019-08-20","14天","2.79100"
"2019-08-20","1天","2.64200"
"2019-08-20","6个月","2.73000"
"2019-08-20","7天","2.66400"
"2019-08-21","30天","2.65500"
"2019-08-21","14天","2.75400"
"2019-08-21","1年","3.06400"
"2019-08-21","1天","2.58320"
"2019-08-21","6个月","2.73400"
"2019-08-21","9个月","2.99600"
"2019-08-21","7天","2.65300"
"2019-08-21","90天","2.67400"
"2019-08-22","1年","3.05900"
"2019-08-22","30天","2.65600"
"2019-08-22","7天","2.64200"
"2019-08-22","9个月","2.99600"
"2019-08-22","90天","2.68200"
"2019-08-22","6个月","2.74100"
"2019-08-22","1天","2.54400"
"2019-08-22","14天","2.75400"
"2019-08-23","1年","3.05600"
"2019-08-23","30天","2.66300"
"2019-08-23","9个月","2.99600"
"2019-08-23","14天","2.74500"
"2019-08-23","1天","2.58600"
"2019-08-23","6个月","2.74800"
"2019-08-23","7天","2.65100"
"2019-08-23","90天","2.69000"
"2019-08-26","1年","3.05500"
"2019-08-26","30天","2.66000"
"2019-08-26","9个月","2.99500"
"2019-08-26","90天","2.69400"
"2019-08-26","14天","2.73900"
"2019-08-26","1天","2.63900"
"2019-08-26","6个月","2.75100"
"2019-08-26","7天","2.66900"
"2019-08-27","30天","2.66200"
"2019-08-27","14天","2.74100"
"2019-08-27","1年","3.05500"
"2019-08-27","1天","2.67700"
"2019-08-27","6个月","2.75300"
"2019-08-27","9个月","2.99300"
"2019-08-27","7天","2.68700"
"2019-08-27","90天","2.70000"
"2019-08-28","1年","3.05500"
"2019-08-28","30天","2.66100"
"2019-08-28","7天","2.68200"
"2019-08-28","14天","2.75400"
"2019-08-28","9个月","2.99100"
"2019-08-28","90天","2.70200"
"2019-08-28","6个月","2.75300"
"2019-08-28","1天","2.60900"
"2019-08-29","1年","3.05450"
"2019-08-29","30天","2.66110"
"2019-08-29","1天","2.47800"
"2019-08-29","9个月","2.99210"
"2019-08-29","14天","2.73500"
"2019-08-29","6个月","2.75130"
"2019-08-29","7天","2.67020"
"2019-08-29","90天","2.70020"
"2019-08-30","1年","3.05100"
"2019-08-30","30天","2.66100"
"2019-08-30","90天","2.70100"
"2019-08-30","9个月","2.99000"
"2019-08-30","1天","2.57200"
"2019-08-30","6个月","2.75250"
"2019-08-30","7天","2.66500"
"2019-08-30","14天","2.70100"
"2019-09-02","30天","2.66100"
"2019-09-02","1年","3.05000"
"2019-09-02","14天","2.66200"
"2019-09-02","1天","2.55000"
"2019-09-02","6个月","2.75400"
"2019-09-02","7天","2.65300"
"2019-09-02","90天","2.70000"
"2019-09-02","9个月","2.99100"
"2019-09-03","1年","3.05200"
"2019-09-03","30天","2.66400"
"2019-09-03","7天","2.61000"
"2019-09-03","9个月","2.99100"
"2019-09-03","90天","2.70100"
"2019-09-03","6个月","2.75700"
"2019-09-03","1天","2.51300"
"2019-09-03","14天","2.62100"
"2019-09-04","1年","3.05100"
"2019-09-04","30天","2.66200"
"2019-09-04","1天","2.44500"
"2019-09-04","9个月","2.99100"
"2019-09-04","14天","2.59500"
"2019-09-04","6个月","2.75800"
"2019-09-04","7天","2.60400"
"2019-09-04","90天","2.70200"
"2019-09-05","1年","3.05200"
"2019-09-05","30天","2.66500"
"2019-09-05","90天","2.70400"
"2019-09-05","9个月","2.99100"
"2019-09-05","1天","2.53600"
"2019-09-05","6个月","2.76100"
"2019-09-05","7天","2.63600"
"2019-09-05","14天","2.60300"
"2019-09-06","30天","2.68100"
"2019-09-06","1年","3.05200"
"2019-09-06","14天","2.65200"
"2019-09-06","1天","2.59700"
"2019-09-06","6个月","2.76800"
"2019-09-06","7天","2.65200"
"2019-09-06","90天","2.70800"
"2019-09-06","9个月","2.99100"
"2019-09-09","9个月","2.98900"
"2019-09-09","7天","2.65200"
"2019-09-09","90天","2.70700"
"2019-09-09","1年","3.05100"
"2019-09-09","30天","2.68800"
"2019-09-09","6个月","2.76800"
"2019-09-09","1天","2.60700"
"2019-09-09","14天","2.66100"
"2019-09-10","9个月","2.98000"
"2019-09-10","14天","2.64000"
"2019-09-10","6个月","2.77200"
"2019-09-10","7天","2.62800"
"2019-09-10","90天","2.70700"
"2019-09-10","1天","2.55300"
"2019-09-10","1年","3.04600"
"2019-09-10","30天","2.67700"
"2019-09-11","14天","2.68300"
"2019-09-11","6个月","2.77800"
"2019-09-11","30天","2.67900"
"2019-09-11","7天","2.64500"
"2019-09-11","9个月","2.97900"
"2019-09-11","90天","2.70700"
"2019-09-11","1天","2.45100"
"2019-09-11","1年","3.04300"
"2019-09-12","14天","2.66300"
"2019-09-12","9个月","2.97600"
"2019-09-12","1天","2.36900"
"2019-09-12","6个月","2.78700"
"2019-09-12","90天","2.70900"
"2019-09-12","1年","3.04200"
"2019-09-12","30天","2.68200"
"2019-09-12","7天","2.65000"
"2019-09-16","9个月","2.97200"
"2019-09-16","14天","2.66300"
"2019-09-16","1年","3.04300"
"2019-09-16","6个月","2.79200"
"2019-09-16","30天","2.68200"
"2019-09-16","7天","2.64200"
"2019-09-16","90天","2.71000"
"2019-09-16","1天","2.33600"
"2019-09-17","9个月","2.97000"
"2019-09-17","14天","2.65900"
"2019-09-17","6个月","2.79500"
"2019-09-17","7天","2.63800"
"2019-09-17","90天","2.70800"
"2019-09-17","1天","2.56500"
"2019-09-17","1年","3.04300"
"2019-09-17","30天","2.68500"
"2019-09-18","14天","2.66800"
"2019-09-18","6个月","2.79800"
"2019-09-18","30天","2.69200"
"2019-09-18","7天","2.65400"
"2019-09-18","9个月","2.97000"
"2019-09-18","90天","2.70600"
"2019-09-18","1天","2.63300"
"2019-09-18","1年","3.04400"
"2019-09-19","14天","2.73800"
"2019-09-19","9个月","2.97000"
"2019-09-19","1天","2.73700"
"2019-09-19","6个月","2.80000"
"2019-09-19","90天","2.70900"
"2019-09-19","1年","3.04500"
"2019-09-19","30天","2.70400"
"2019-09-19","7天","2.70900"
"2019-09-20","14天","2.80800"
"2019-09-20","1年","3.04600"
"2019-09-20","6个月","2.80800"
"2019-09-20","30天","2.71900"
"2019-09-20","7天","2.73100"
"2019-09-20","1天","2.74600"
"2019-09-20","9个月","2.97100"
"2019-09-20","90天","2.71700"
"2019-09-23","9个月","2.97000"
"2019-09-23","14天","2.88400"
"2019-09-23","6个月","2.81300"
"2019-09-23","90天","2.72500"
"2019-09-23","1天","2.75900"
"2019-09-23","1年","3.04800"
"2019-09-23","7天","2.73200"
"2019-09-23","30天","2.73700"
"2019-09-24","14天","2.95200"
"2019-09-24","30天","2.75100"
"2019-09-24","6个月","2.81300"
"2019-09-24","9个月","2.96900"
"2019-09-24","7天","2.67600"
"2019-09-24","90天","2.72900"
"2019-09-24","1天","2.36900"
"2019-09-24","1年","3.04800"
"2019-09-25","14天","2.95300"
"2019-09-25","9个月","2.96600"
"2019-09-25","1天","2.04600"
"2019-09-25","90天","2.72900"
"2019-09-25","1年","3.04700"
"2019-09-25","7天","2.57200"
"2019-09-25","30天","2.75000"
"2019-09-25","6个月","2.81500"
"2019-09-27","9个月","2.96400"
"2019-09-27","14天","2.95000"
"2019-09-27","1年","3.04800"
"2019-09-27","6个月","2.81600"
"2019-09-27","90天","2.72600"
"2019-09-27","7天","2.59000"
"2019-09-27","30天","2.75000"
"2019-09-27","1天","1.31300"
"2019-09-29","9个月","2.96300"
"2019-09-29","14天","2.98700"
"2019-09-29","6个月","2.81500"
"2019-09-29","90天","2.72700"
"2019-09-29","1天","1.24900"
"2019-09-29","1年","3.04700"
"2019-09-29","7天","2.69200"
"2019-09-29","30天","2.75100"
"2019-09-30","14天","3.01800"
"2019-09-30","30天","2.76200"
"2019-09-30","6个月","2.81900"
"2019-09-30","9个月","2.96400"
"2019-09-30","7天","2.84300"
"2019-09-30","90天","2.72800"
"2019-09-30","1天","2.63500"
"2019-09-30","1年","3.04800"
"2019-10-08","14天","2.72400"
"2019-10-08","9个月","2.96000"
"2019-10-08","1天","2.62700"
"2019-10-08","90天","2.72400"
"2019-10-08","1年","3.04800"
"2019-10-08","7天","2.68800"
"2019-10-08","30天","2.75400"
"2019-10-08","6个月","2.81700"
"2019-10-09","9个月","2.95700"
"2019-10-09","14天","2.60100"
"2019-10-09","1年","3.04700"
"2019-10-09","6个月","2.81300"
"2019-10-09","90天","2.72000"
"2019-10-09","7天","2.62700"
"2019-10-09","30天","2.72800"
"2019-10-09","1天","2.20200"
"2019-10-10","9个月","2.95500"
"2019-10-10","14天","2.51200"
"2019-10-10","6个月","2.81400"
"2019-10-10","90天","2.71800"
"2019-10-10","1天","2.01600"
"2019-10-10","1年","3.04900"
"2019-10-10","7天","2.59500"
"2019-10-10","30天","2.70850"
"2019-10-11","14天","2.50200"
"2019-10-11","30天","2.70300"
"2019-10-11","6个月","2.81300"
"2019-10-11","9个月","2.95300"
"2019-10-11","7天","2.55600"
"2019-10-11","90天","2.71800"
"2019-10-11","1天","1.91100"
"2019-10-11","1年","3.05000"
"2019-10-12","14天","2.48600"
"2019-10-12","1天","2.21500"
"2019-10-12","9个月","2.95200"
"2019-10-12","1年","3.04700"
"2019-10-12","7天","2.59100"
"2019-10-12","90天","2.71900"
"2019-10-12","30天","2.69900"
"2019-10-12","6个月","2.81600"
"2019-10-14","14天","2.49500"
"2019-10-14","9个月","2.95100"
"2019-10-14","30天","2.69900"
"2019-10-14","6个月","2.81600"
"2019-10-14","7天","2.65100"
"2019-10-14","90天","2.72200"
"2019-10-14","1天","2.55500"
"2019-10-14","1年","3.04900"
"2019-10-15","9个月","2.95100"
"2019-10-15","14天","2.73500"
"2019-10-15","1天","2.70300"
"2019-10-15","90天","2.73100"
"2019-10-15","1年","3.04900"
